match_id,Player 1,Player 2,Pl 1 hand,Pl 2 hand,Gender,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by,Year,best_of_game,regular_tiebreak_trigger,final_set_tiebreak_trigger
20220310-M-Indian_Wells_Masters-R128-Sebastian_Baez-Nick_Kyrgios,sebastian_baez,nick_kyrgios,r,r,m,20220310,indian_wells_masters,r128,18:05,Stadium 1,hard,Greg Allensworth,3,1,Zindaras,2022,6,6,6
20220305-M-Davis_Cup_Qualifiers-RR-Robin_Haase-Steven_Diez,robin_haase,steven_diez,r,r,m,20220305,davis_cup_qualifiers,rr,15:10,The Hague,clay,Richard Haigh,3,1,Zindaras,2022,6,6,6
20220304-M-Davis_Cup_Qualifiers-RR-Tallon_Griekspoor-Steven_Diez,tallon_griekspoor,steven_diez,r,r,m,20220304,davis_cup_qualifiers,rr,17:05,The Hague,clay,Richard Haigh,3,1,Zindaras,2022,6,6,6
20220304-M-Davis_Cup_Qualifiers-RR-Alexis_Galarneau-Botic_Van_De_Zandschulp,alexis_galarneau,botic_van_de_zandschulp,r,r,m,20220304,davis_cup_qualifiers,rr,14:20,The Hague,clay,,3,1,Zindaras,2022,6,6,6
20220227-M-Santiago-F-Pedro_Martinez-Sebastian_Baez,pedro_martinez,sebastian_baez,r,r,m,20220227,santiago,f,,Centre,clay,,3,1,Ángel Moreno,2022,6,6,6
20220226-M-Dubai-F-Andrey_Rublev-Jiri_Vesely,andrey_rublev,jiri_vesely,r,l,m,20220226,dubai,f,7pm,Centre,hard,Carlos Bernardes,3,1,Edo,2022,6,6,6
20220225-M-Santiago-QF-Thiago_Monteiro_-Sebastian_Baez,thiago_monteiro,sebastian_baez,l,r,m,20220225,santiago,qf,11:30:00,Centre,clay,,3,1,Ángel Moreno,2022,6,6,6
20220225-M-Acapulco-SF-Rafael_Nadal-Daniil_Medvedev,rafael_nadal,daniil_medvedev,l,r,m,20220225,acapulco,sf,22:10,Estadio,hard,Aurelie Tourte,3,1,Zindaras,2022,6,6,6
20220224-M-Acapulco-R16-Daniil_Medvedev-Pablo_Andujar,daniil_medvedev,pablo_andujar,r,r,m,20220224,acapulco,r16,,,hard,,3,1,Ludo,2022,6,6,6
20220224-M-Acapulco-QF-Daniil_Medvedev-Yoshihito_Nishioka,daniil_medvedev,yoshihito_nishioka,r,l,m,20220224,acapulco,qf,17:00 PM,Centre,hard,Nacho Forcadell,3,1,Ángel Moreno,2022,6,6,6
20220223-M-Santiago-R16-Sebastian_Baez-Juan_Ignacio_Londero,sebastian_baez,juan_ignacio_londero,r,r,m,20220223,santiago,r16,,Center,clay,,3,1,Ishan Porwal,2022,6,6,6
20220223-M-Acapulco-R32-Benoit_Paire-Daniil_Medvedev,benoit_paire,daniil_medvedev,r,r,m,20220223,acapulco,r32,,Estadio,hard,,3,1,Ludo,2022,6,6,6
20220222-M-Acapulco-R32-Jenson_Brooksby_-Alexander_Zverev,jenson_brooksby,alexander_zverev,r,r,m,20220222,acapulco,r32,1:30 AM,Centre,hard,Nacho Forcadell,3,1,Ángel Moreno,2022,6,6,6
20220221-M-Acapulco-R32-Grigor_Dimitrov-Stefan_Kozlov,grigor_dimitrov,stefan_kozlov,r,r,m,20220221,acapulco,r32,21:45,Estadio,hard,Raluca Alexandra Andrei,3,1,Zindaras,2022,6,6,6
20220220-M-Rio_de_Janeiro-F-Diego_Schwartzman-Carlos_Alcaraz,diego_schwartzman,carlos_alcaraz,r,r,m,20220220,rio_de_janeiro,f,5pm,Kuerten,clay,Aurelie Tourte,3,1,Edo,2022,6,6,6
20220220-M-Forli_CH-F-Jack_Draper-Tim_Van_Rijthoven,jack_draper,tim_van_rijthoven,l,r,m,20220220,forli_ch,f,,,hard,,3,1,Zindaras,2022,6,6,6
20220219-M-Rio_de_Janeiro-SF-Fabio_Fognini-Carlos_Alcaraz,fabio_fognini,carlos_alcaraz,r,r,m,20220219,rio_de_janeiro,sf,,Centre,clay,,3,1,Ángel Moreno,2022,6,6,6
20220219-M-Rio_de_Janeiro-QF-Carlos_Alcaraz-Matteo_Berrettini,carlos_alcaraz,matteo_berrettini,r,r,m,20220219,rio_de_janeiro,qf,16:00 PM,Centre,clay,,3,1,Ángel Moreno,2022,6,6,6
20220217-M-Doha-QF-Denis_Shapovalov-Arthur_Rinderknech,denis_shapovalov,arthur_rinderknech,l,r,m,20220217,doha,qf,14:40 PM,Centre,hard,,3,1,Ángel Moreno,2022,6,6,6
20220213-M-Rotterdam-F-Stefanos_Tsitsipas-Felix_Auger_Aliassime,stefanos_tsitsipas,felix_auger_aliassime,r,r,m,20220213,rotterdam,f,15:40,Centre,hard,Manuel Messina,3,1,Zindaras,2022,6,6,6
20220213-M-Dallas-F-Reilly_Opelka-Jenson_Brooksby,reilly_opelka,jenson_brooksby,r,r,m,20220213,dallas,f,13:10,,hard,Richard Haigh,3,1,Zindaras,2022,6,6,6
20220212-M-Rotterdam-SF-Felix_Auger_Aliassime-Andrey_Rublev,felix_auger_aliassime,andrey_rublev,r,r,m,20220212,rotterdam,sf,,Centre,hard,,3,1,Ángel Moreno,2022,6,6,6
20220212-M-Dallas-SF-Jenson_Brooksby-Marcos_Giron,jenson_brooksby,marcos_giron,r,r,m,20220212,dallas,sf,,Centre,hard,Greg Allensworth,3,1,Zindaras,2022,6,6,6
20220209-M-Buenos_Aires-R16-Sebastian_Baez-Lorenzo_Sonego,sebastian_baez,lorenzo_sonego,r,r,m,20220209,buenos_aires,r16,,Vilas,unknown,,3,1,Ishan Porwal,2022,6,6,6
20220208-M-Rotterdam-R32-Denis_Shapovalov-Jiri_Lehecka,denis_shapovalov,jiri_lehecka,l,r,m,20220208,rotterdam,r32,,Centre,hard,Luca Laugero,3,1,Zindaras,2022,6,6,6
20220208-M-Rotterdam-R32-Aslan_Karatsev-Tallon_Griekspoor,aslan_karatsev,tallon_griekspoor,r,r,m,20220208,rotterdam,r32,11:10,Center Court,hard,Andrea Mangione,3,1,Zindaras,2022,6,6,6
20220204-M-Montpellier-QF-Roberto_Bautista_Agut-Alexander_Bublik,roberto_bautista_agut,alexander_bublik,r,r,m,20220204,montpellier,qf,16:40,Patrice Dominguez,hard,,3,1,Zindaras,2022,6,6,6
20220204-M-Cordoba-QF-Alejandro_Tabilo-Sebastian_Baez,alejandro_tabilo,sebastian_baez,l,r,m,20220204,cordoba,qf,,Center,clay,,3,1,Ishan Porwal,2022,6,6,6
20220203-M-Montpellier-R16-Soon_Woo_Kwon-Richard_Gasquet,soon_woo_kwon,richard_gasquet,r,r,m,20220203,montpellier,r16,16:30,Patrice Dominguez,hard,Ruth Concas,3,1,Zindaras,2022,6,6,6
20220130-M-Australian_Open-F-Rafael_Nadal-Daniil_Medvedev,rafael_nadal,daniil_medvedev,l,r,m,20220130,australian_open,f,19:45,Rod Laver Arena,hard,John Blom,5,2,Zindaras,2022,6,6,6
20220128-M-Australian_Open-SF-Stefanos_Tsitsipas-Daniil_Medvedev,stefanos_tsitsipas,daniil_medvedev,r,r,m,20220128,australian_open,sf,19:40:00,Centre,hard indoor,Jaume Campistol,5,2,Ángel Moreno,2022,6,6,6
20220128-M-Australian_Open-SF-Rafael_Nadal-Matteo_Berrettini,rafael_nadal,matteo_berrettini,l,r,m,20220128,australian_open,sf,7pm,Rod Laver Arena,hard,Eva Azderaki-Moore,5,2,Edo,2022,6,6,6
20220126-M-Australian_Open-QF-Stefanos_Tsitsipas-Jannik_Sinner,stefanos_tsitsipas,jannik_sinner,r,r,m,20220126,australian_open,qf,16:40:00,Centre,hard,Nico Helwerth,5,2,Ángel Moreno,2022,6,6,6
20220126-M-Australian_Open-QF-Daniil_Medvedev-Felix_Auger_Aliassime,daniil_medvedev,felix_auger_aliassime,r,r,m,20220126,australian_open,qf,19:45,Rod Laver Arena,hard,Damien Dumusois,5,2,Zindaras,2022,6,6,6
20220125-M-Australian_Open-QF-Rafael_Nadal-Denis_Shapovalov,rafael_nadal,denis_shapovalov,l,l,m,20220125,australian_open,qf,14:30,Rod Laver Arena,hard,Carlos Bernardes,5,2,Zindaras,2022,6,6,6
20220125-M-Australian_Open-QF-Gael_Monfils-Matteo_Berrettini,gael_monfils,matteo_berrettini,r,r,m,20220125,australian_open,qf,7pm,Rod Laver Arena,hard,James Keothavong,5,2,Edo,2022,6,6,6
20220124-M-Australian_Open-R16-Maxime_Cressy-Daniil_Medvedev,maxime_cressy,daniil_medvedev,r,r,m,20220124,australian_open,r16,15:00,Margaret Court Arena,hard,Renaud Lichtenstein,5,2,Zindaras,2022,6,6,6
20220123-M-Australian_Open-R16-Stefanos_Tsitsipas-Taylor_Fritz,stefanos_tsitsipas,taylor_fritz,r,r,m,20220123,australian_open,r16,7.30pm,Rod Laver Arena,hard,Damien Dumusois,5,2,Edo,2022,6,6,6
20220123-M-Australian_Open-R16-Pablo_Carreno_Busta-Matteo_Berrettini,pablo_carreno_busta,matteo_berrettini,r,r,m,20220123,australian_open,r16,,Laver,hard,,5,2,Ludo,2022,6,6,6
20220123-M-Australian_Open-R16-Gael_Monfils-Miomir_Kecmanovic,gael_monfils,miomir_kecmanovic,r,r,m,20220123,australian_open,r16,18:40,John Cain Arena,hard,Fergus Murphy,5,2,Zindaras,2022,6,6,6
20220122-M-Australian_Open-R32-Marin_Cilic-Andrey_Rublev,marin_cilic,andrey_rublev,r,r,m,20220122,australian_open,r32,,MCA,hard,,5,2,Ludo,2022,6,6,6
20220122-M-Australian_Open-R32-Botic_Van_De_Zandschulp-Daniil_Medvedev,botic_van_de_zandschulp,daniil_medvedev,r,r,m,20220122,australian_open,r32,16:30,Margaret Court Arena,hard,Timo Janzen,5,2,Zindaras,2022,6,6,6
20220121-M-Australian_Open-R32-Carlos_Alcaraz-Matteo_Berrettini,carlos_alcaraz,matteo_berrettini,r,r,m,20220121,australian_open,r32,3pm,Rod Laver Arena,hard,Nico Helwerth,5,2,Edo,2022,6,6,6
20220120-M-Australian_Open-R64-Steve_Johnson-Jannik_Sinner,steve_johnson,jannik_sinner,r,r,m,20220120,australian_open,r64,22:20 PM,Margaret Court Arena,hard,,5,2,Ángel Moreno,2022,6,6,6
20220120-M-Australian_Open-R64-Nick_Kyrgios-Daniil_Medvedev,nick_kyrgios,daniil_medvedev,r,r,m,20220120,australian_open,r64,19:00:00,Centre,hard,Carlos Bernardes,5,2,Ángel Moreno,2022,6,6,6
20220120-M-Australian_Open-R128-Christopher_Oconnell-Diego_Schwartzman,christopher_oconnell,diego_schwartzman,r,r,m,20220120,australian_open,r128,11:10,1573 Arena,hard,Nico Helwerth,5,2,Zindaras,2022,6,6,6
20220119-M-Australian_Open-R64-Gael_Monfils-Alexander_Bublik,gael_monfils,alexander_bublik,r,r,m,20220119,australian_open,r64,22:00,Margaret Court Arena,hard,Timo Janzen,5,2,Zindaras,2022,6,6,6
20220118-M-Australian_Open-R128-Lorenzo_Musetti-Alex_De_Minaur,lorenzo_musetti,alex_de_minaur,r,r,m,20220118,australian_open,r128,19:15,MCA,hard,,5,2,Zindaras,2022,6,6,6
20220118-M-Australian_Open-R128-Alex_Molcan-Roman_Safiullin,alex_molcan,roman_safiullin,l,r,m,20220118,australian_open,r128,16:25,Kia Arena,hard,Isabell Seefried,5,2,Zindaras,2022,6,6,6
20220117-M-Australian_Open-R128-Tallon_Griekspoor-Fabio_Fognini,tallon_griekspoor,fabio_fognini,r,r,m,20220117,australian_open,r128,,6,hard,Timo Janzen,5,2,Zindaras,2022,6,6,6
20220117-M-Australian_Open-R128-John_Millman-Feliciano_Lopez,john_millman,feliciano_lopez,r,l,m,20220117,australian_open,r128,19:10,Margaret Court Arena,hard,Mohamed Lahyani,5,2,Zindaras,2022,6,6,6
20220117-M-Australian_Open-R128-Federico_Delbonis-Pedro_Martinez,federico_delbonis,pedro_martinez,l,r,m,20220117,australian_open,r128,,17,hard,Gregory Allensworth,5,2,Zindaras,2022,6,6,6
20220117-M-Australian_Open-R128-Aslan_Karatsev-Jaume_Munar,aslan_karatsev,jaume_munar,r,r,m,20220117,australian_open,r128,19:35,Kia Arena,hard,Emmanuel Joseph,5,2,Zindaras,2022,6,6,6
20220115-M-Sydney-F-Andy_Murray-Aslan_Karatsev,andy_murray,aslan_karatsev,r,r,m,20220115,sydney,f,20:15,Rosewall,hard,Fergus Murphy,3,1,Zindaras,2022,6,6,6
20220115-M-Adelaide-F-Arthur_Rinderknech-Thanasi_Kokkinakis,arthur_rinderknech,thanasi_kokkinakis,r,r,m,20220115,adelaide,f,18:30 PM,Centre,hard,,3,1,Ángel Moreno,2022,6,6,6
20220114-M-Adelaide-SF-Marin_Cilic-Thanasi_Kokkinakis_,marin_cilic,thanasi_kokkinakis,r,r,m,20220114,adelaide,sf,21:45,Centre,hard,,3,1,Ángel Moreno ,2022,6,6,6
20220113-M-Adelaide-QF-Aleksandar_Vukic-Thanasi_Kokkinakis,aleksandar_vukic,thanasi_kokkinakis,r,r,m,20220113,adelaide,qf,,Centre,hard,Simon Cannavan ,3,1,Ángel Moreno,2022,6,6,6
20220110-M-Australian_Open-Q1-Robin_Haase-Andrej_Martin,robin_haase,andrej_martin,r,r,m,20220110,australian_open,q1,,14,hard,,5,2,Zindaras,2022,6,6,6
20220109-M-Melbourne-F-Maxime_Cressy-Rafael_Nadal,maxime_cressy,rafael_nadal,r,l,m,20220109,melbourne,f,19:35,Rod Laver Arena,hard,Carlos Bernardes,3,1,Zindaras,2022,6,6,6
20220107-M-Melbourne-QF-Grigor_Dimitrov-Botic_Van_De_Zandschulp,grigor_dimitrov,botic_van_de_zandschulp,r,r,m,20220107,melbourne,qf,19:10,Rod Laver Arena,hard,Christian Rask,3,1,Zindaras,2022,6,6,6
20220106-M-ATP_Cup-RR-Daniil_Medvedev_-Matteo_Berrettini_,daniil_medvedev,matteo_berrettini,r,r,m,20220106,atp_cup,rr,,Rosewall,hard,,3,1,Ángel Moreno ,2022,6,6,6
20211219-M-Dutch_Championships-F-Gijs_Brouwer-Botic_Van_De_Zandschulp,gijs_brouwer,botic_van_de_zandschulp,l,r,m,20211219,dutch_championships,f,,,hard,,3,1,Zindaras,2021,6,6,6
20211210-M-Maia_CH-QF-Kimmer_Coppejans-Nuno_Borges,kimmer_coppejans,nuno_borges,r,r,m,20211210,maia_ch,qf,,,clay,,3,1,Chris Halioris,2021,6,6,6
20211208-M-French_Club-RR-Hugo_Gaston-Botic_Van_De_Zandschulp,hugo_gaston,botic_van_de_zandschulp,l,r,m,20211208,french_club,rr,,,hard,,3,1,Zindaras,2021,6,6,6
20211208-M-French_Club-RR-Benjamin_Bonzi-Lucas_Pouille,benjamin_bonzi,lucas_pouille,r,r,m,20211208,french_club,rr,,,hard,,3,1,Zindaras,2021,6,6,6
20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev,daniil_medvedev,alexander_zverev,r,r,m,20211121,tour_finals,f,3pm,Centre,hard,Renaud Lichtenstein,3,1,Edo,2021,6,6,6
20211121-M-Pau_CH-F-Jiri_Lehecka-Radu_Albot,jiri_lehecka,radu_albot,r,r,m,20211121,pau_ch,f,15:10,Center,hard,,3,1,Zindaras,2021,6,6,6
20211120-M-Tour_Finals-SF-Novak_Djokovic-Alexander_Zverev,novak_djokovic,alexander_zverev,r,r,m,20211120,tour_finals,sf,8pm,Centre,hard,Mohamed Lahyani,3,1,Edo,2021,6,6,6
20211120-M-Tour_Finals-SF-Casper_Ruud-Daniil_Medvedev,casper_ruud,daniil_medvedev,r,r,m,20211120,tour_finals,sf,2:10 PM,Centre,hard,,3,1,Ludo,2021,6,6,6
20211120-M-Campinas_CH-SF-Francisco_Cerundolo-Sebastian_Baez,francisco_cerundolo,sebastian_baez,r,r,m,20211120,campinas_ch,sf,,Lima,clay,,3,1,Ishan Porwal,2021,6,6,6
20211119-M-Tour_Finals-RR-Casper_Ruud-Andrey_Rublev,casper_ruud,andrey_rublev,r,r,m,20211119,tour_finals,rr,2:10 PM,Centre,hard,Carlos Bernardes,3,1,Ludo,2021,6,6,6
20211118-M-Tour_Finals-RR-Jannik_Sinner-Daniil_Medvedev,jannik_sinner,daniil_medvedev,r,r,m,20211118,tour_finals,rr,21:10,Center Court,hard,Mohamed Lahyani,3,1,Zindaras,2021,6,6,6
20211117-M-Tour_Finals-RR-Novak_Djokovic-Andrey_Rublev,novak_djokovic,andrey_rublev,r,r,m,20211117,tour_finals,rr,,Centre,hard,,3,1,Ludo,2021,6,6,6
20211116-M-Tour_Finals-RR-Hubert_Hurkacz-Jannik_Sinner,hubert_hurkacz,jannik_sinner,r,r,m,20211116,tour_finals,rr,,Center,hard,,3,1,Ludo,2021,6,6,6
20211115-M-Tour_Finals-RR-Stefanos_Tsitsipas-Andrey_Rublev,stefanos_tsitsipas,andrey_rublev,r,r,m,20211115,tour_finals,rr,,Centre,hard,Mohamed Lahyani,3,1,Ludo,2021,6,6,6
20211115-M-Tour_Finals-RR-Novak_Djokovic-Casper_Ruud,novak_djokovic,casper_ruud,r,r,m,20211115,tour_finals,rr,2:10 PM,Centre,hard,,3,1,Ludo,2021,6,6,6
20211114-M-Tour_Finals-RR-Matteo_Berrettini-Alexander_Zverev,matteo_berrettini,alexander_zverev,r,r,m,20211114,tour_finals,rr,,Centre,hard,,3,1,Ludo,2021,6,6,6
20211114-M-Tour_Finals-RR-Hubert_Hurkacz-Daniil_Medvedev,hubert_hurkacz,daniil_medvedev,r,r,m,20211114,tour_finals,rr,14:15,Centre Court,hard,Carlos Bernardes,3,1,Zindaras,2021,6,6,6
20211114-M-Bratislava_CH-F-Tallon_Griekspoor-Zsombor_Piros,tallon_griekspoor,zsombor_piros,r,r,m,20211114,bratislava_ch,f,17:05,,hard,,3,1,Zindaras,2021,6,6,6
20211109-M-Stockholm-R32-Andy_Murray-Viktor_Durasovic,andy_murray,viktor_durasovic,r,r,m,20211109,stockholm,r32,18:45,Centre Court,hard,Christian Rask,3,1,Zindaras,2021,6,6,6
20211109-M-NextGen_Finals-RR-Hugo_Gaston-Sebastian_Korda,hugo_gaston,sebastian_korda,l,r,m,20211109,nextgen_finals,rr,19:40,,hard,Fergus Murphy,5,1,Zindaras,2021,4,3,3
20211108-M-Stockholm-R32-Andrea_Vavassori-Pavel_Kotov,andrea_vavassori,pavel_kotov,r,r,m,20211108,stockholm,r32,17:15,Centre,hard,Isabell Seefried,3,1,Zindaras,2021,6,6,6
20211107-M-Tenerife_CH-F-Feliciano_Lopez-Tallon_Griekspoor,feliciano_lopez,tallon_griekspoor,l,r,m,20211107,tenerife_ch,f,11:45,Centre,hard,P. Ayala,3,1,Zindaras,2021,6,6,6
20211107-M-Stockholm-R32-Tommy_Paul-Leo_Borg,tommy_paul,leo_borg,r,r,m,20211107,stockholm,r32,,Centre Court,hard,Isabell Seefried,3,1,Zindaras,2021,6,6,6
20211107-M-Paris_Masters-F-Novak_Djokovic-Daniil_Medvedev,novak_djokovic,daniil_medvedev,r,r,m,20211107,paris_masters,f,3pm,Centre,hard,Aurelie Tourte,3,1,Edo,2021,6,6,6
20211107-M-Guayaquil_CH-F-Jesper_De_Jong-Alejandro_Tabilo,jesper_de_jong,alejandro_tabilo,r,l,m,20211107,guayaquil_ch,f,,Centre,clay,Jimmy Pinoargote,3,1,Zindaras,2021,6,6,6
20211107-M-Eckental_CH-F-Maxime_Cressy-Daniel_Masur,maxime_cressy,daniel_masur,r,r,m,20211107,eckental_ch,f,12:10,Center Court,carpet,C. Damaske,3,1,Zindaras,2021,6,6,6
20211106-M-Paris_Masters-SF-Hubert_Hurkacz-Novak_Djokovic,hubert_hurkacz,novak_djokovic,r,r,m,20211106,paris_masters,sf,3pm,Centre,hard,Manuel Messina,3,1,Edo,2021,6,6,6
20211106-M-Paris_Masters-SF-Alexander_Zverev-Daniil_Medvedev,alexander_zverev,daniil_medvedev,r,r,m,20211106,paris_masters,sf,,Central,hard,,3,1,Ludo,2021,6,6,6
20211105-M-Paris_Masters-QF-Novak_Djokovic-Taylor_Fritz,novak_djokovic,taylor_fritz,r,r,m,20211105,paris_masters,qf,,Central,hard,,3,1,Grace Moritz,2021,6,6,6
20211105-M-Paris_Masters-QF-Casper_Ruud-Alexander_Zverev,casper_ruud,alexander_zverev,r,r,m,20211105,paris_masters,qf,,Center Court,hard,,3,1,Grace Moritz,2021,6,6,6
20211104-M-Paris_Masters-R16-Casper_Ruud-Marcos_Giron,casper_ruud,marcos_giron,r,r,m,20211104,paris_masters,r16,7:40 PM,1,indoor,,3,1,Ludo,2021,6,6,6
20211102-M-Tenerife_CH-R32-Dalibor_Svrcina-Feliciano_Lopez,dalibor_svrcina,feliciano_lopez,r,l,m,20211102,tenerife_ch,r32,18:00,Central Court,hard,,3,1,Zindaras,2021,6,6,6
20211102-M-Paris_Masters-R64-Reilly_Opelka-Filip_Krajinovic,reilly_opelka,filip_krajinovic,r,r,m,20211102,paris_masters,r64,,1,hard,,3,1,Ludo,2021,6,6,6
20211102-M-Paris_Masters-R32-Casper_Ruud-Alexander_Bublik,casper_ruud,alexander_bublik,r,r,m,20211102,paris_masters,r32,,Central,hard,,3,1,Ludo,2021,6,6,6
20211031-M-Ismaning_CH-F-Lukas_Lacko-Oscar_Otte,lukas_lacko,oscar_otte,r,r,m,20211031,ismaning_ch,f,,,carpet,,3,1,Zindaras,2021,6,6,6
20211030-M-Vienna-SF-Frances_Tiafoe-Jannik_Sinner,frances_tiafoe,jannik_sinner,r,r,m,20211030,vienna,sf,15:45,Center Court,hard,Carlos Bernardes,3,1,Zindaras,2021,6,6,6
20211029-M-Vienna-QF-Casper_Ruud-Jannik_Sinner,casper_ruud,jannik_sinner,r,r,m,20211029,vienna,qf,9:50 PM,Centre,hard,,3,1,Ludo,2021,6,6,6
20211028-M-Vienna-R16-Gael_Monfils-Diego_Schwartzman,gael_monfils,diego_schwartzman,r,r,m,20211028,vienna,r16,,Centre Court,hard,Carlos Bernardes,3,1,Zindaras,2021,6,6,6
20211028-M-St_Petersburg-R16-John_Millman-Aslan_Karatsev,john_millman,aslan_karatsev,r,r,m,20211028,st_petersburg,r16,,Center Court,hard,,3,1,Grace Moritz,2021,6,6,6
20211027-M-Vienna-R32-Reilly_Opelka-Jannik_Sinner,reilly_opelka,jannik_sinner,r,r,m,20211027,vienna,r32,,Centre Court,hard,,3,1,Ludo,2021,6,6,6
20211025-M-Vienna-R32-Hubert_Hurkacz-Andy_Murray,hubert_hurkacz,andy_murray,r,r,m,20211025,vienna,r32,18:50,Centre Court,hard,Renaud Lichtenstein,3,1,Zindaras,2021,6,6,6
20211025-M-Vienna-R32-Carlos_Alcaraz-Daniel_Evans,carlos_alcaraz,daniel_evans,r,r,m,20211025,vienna,r32,,,hard,,3,1,Ludo,2021,6,6,6
20211024-M-Antwerp-F-Diego_Schwartzman-Jannik_Sinner,diego_schwartzman,jannik_sinner,r,r,m,20211024,antwerp,f,,Center Court,hard,Carlos Bernardes,3,1,Zindaras,2021,6,6,6
20211023-M-Buenos_Aires_CH-QF-Juan_Pablo_Varillas-Sebastian_Baez,juan_pablo_varillas,sebastian_baez,r,r,m,20211023,buenos_aires_ch,qf,,3,clay,,3,1,Ishan Porwal,2021,6,6,6
20211022-M-Antwerp-QF-Jenson_Brooksby-Alejandro_Davidovich_Fokina,jenson_brooksby,alejandro_davidovich_fokina,r,r,m,20211022,antwerp,qf,20:30,Center Court,hard,Carlos Bernardes,3,1,Zindaras,2021,6,6,6
20211022-M-Antwerp-QF-Brandon_Nakashima-Diego_Schwartzman,brandon_nakashima,diego_schwartzman,r,r,m,20211022,antwerp,qf,18:40,Center Court,hard,Arnaud Gabas,3,1,Zindaras,2021,6,6,6
20211022-M-Antwerp-QF-Arthur_Rinderknech-Jannik_Sinner,arthur_rinderknech,jannik_sinner,r,r,m,20211022,antwerp,qf,15:50,Center Court,hard,Christian Rask,3,1,Zindaras,2021,6,6,6
20211021-M-Buenos_Aires_CH-R16-Sebastian_Baez-Juan_Ignacio_Londero,sebastian_baez,juan_ignacio_londero,r,r,m,20211021,buenos_aires_ch,r16,,Center Court,clay,,3,1,Ishan Porwal,2021,6,6,6
20211020-M-Antwerp-R16-Botic_Van_De_Zandschulp-Jenson_Brooksby,botic_van_de_zandschulp,jenson_brooksby,r,r,m,20211020,antwerp,r16,17:10,,hard,Carlos Bernardes,3,1,Zindaras,2021,6,6,6
20211019-M-Antwerp-R32-Andy_Murray-Frances_Tiafoe,andy_murray,frances_tiafoe,r,r,m,20211019,antwerp,r32,,Centre,hard,Carlos Bernardes,3,1,Zindaras,2021,6,6,6
20211017-M-Indian_Wells_Masters-F-Nikoloz_Basilashvili-Cameron_Norrie,nikoloz_basilashvili,cameron_norrie,r,l,m,20211017,indian_wells_masters,f,3pm,Centre,hard,Renaud Lichtenstein,3,1,Edo,2021,6,6,6
20211017-M-Ercolano_CH-F-Alexander_Ritschard-Tallon_Griekspoor,alexander_ritschard,tallon_griekspoor,r,r,m,20211017,ercolano_ch,f,,,clay,,3,1,Zindaras,2021,6,6,6
20211016-M-Indian_Wells_Masters-SF-Taylor_Fritz-Nikoloz_Basilashvili,taylor_fritz,nikoloz_basilashvili,r,r,m,20211016,indian_wells_masters,sf,5pm,Centre,hard,Mohamed Lahyani,3,1,Edo,2021,6,6,6
20211016-M-Indian_Wells_Masters-SF-Grigor_Dimitrov-Cameron_Norrie,grigor_dimitrov,cameron_norrie,r,l,m,20211016,indian_wells_masters,sf,3pm,Centre,hard,Nacho Forcadell,3,1,Edo,2021,6,6,6
20211014-M-Villena_CH-R16-Hugo_Grenier-Feliciano_Lopez,hugo_grenier,feliciano_lopez,r,l,m,20211014,villena_ch,r16,,,hard,,3,1,Zindaras,2021,6,6,6
20211013-M-Villena_CH-R32-Feliciano_Lopez-Roberto_Marcora,feliciano_lopez,roberto_marcora,l,r,m,20211013,villena_ch,r32,,,hard,,3,1,Zindaras,2021,6,6,6
20211013-M-Indian_Wells_Masters-R16-Hubert_Hurkacz-Aslan_Karatsev,hubert_hurkacz,aslan_karatsev,r,r,m,20211013,indian_wells_masters,r16,,Stadium 2,hard,Fergus Murphy,3,1,Ludo,2021,6,6,6
20211013-M-Indian_Wells_Masters-R16-Grigor_Dimitrov-Daniil_Medvedev,grigor_dimitrov,daniil_medvedev,r,r,m,20211013,indian_wells_masters,r16,13:15,Stadium 1,hard,Greg Allensworth,3,1,Zindaras,2021,6,6,6
20211011-M-Indian_Wells_Masters-R32-Grigor_Dimitrov-Reilly_Opelka,grigor_dimitrov,reilly_opelka,r,r,m,20211011,indian_wells_masters,r32,,1,hard,,3,1,Ludo,2021,6,6,6
20211010-M-Napoli_CH-F-Tallon_Griekspoor-Andrea_Pellegrino,tallon_griekspoor,andrea_pellegrino,r,r,m,20211010,napoli_ch,f,,,clay,,3,1,Zindaras,2021,6,6,6
20211010-M-Indian_Wells_Masters-R64-Andy_Murray-Carlos_Alcaraz,andy_murray,carlos_alcaraz,r,r,m,20211010,indian_wells_masters,r64,13:05,Stadium 2,hard,Mohamed Lahyani,3,1,Zindaras,2021,6,6,6
20211008-M-Santiago_CH-QF-Facundo_Mena-Sebastian_Baez,facundo_mena,sebastian_baez,r,r,m,20211008,santiago_ch,qf,,Center Court,clay,,3,1,Ishan Porwal,2021,6,6,6
20211007-M-Indian_Wells_Masters-R128-Marcos_Giron-Botic_Van_De_Zandschulp,marcos_giron,botic_van_de_zandschulp,r,r,m,20211007,indian_wells_masters,r128,,Stadium 3,hard,Renaud Lichtenstein,3,1,Zindaras,2021,6,6,6
20211004-M-Santiago_CH-R32-Sebastian_Baez-Dalibor_Svrcina,sebastian_baez,dalibor_svrcina,r,r,m,20211004,santiago_ch,r32,,Center Court,clay,,3,1,Ishan Porwal,2021,6,6,6
