match_id,Player 1,Player 2,Pl 1 hand,Pl 2 hand,Gender,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by,Year,best_of_game,regular_tiebreak_trigger,final_set_tiebreak_trigger
20220106-W-Melbourne-R16-Andrea_Petkovic-Clara_Burel,andrea_petkovic,clara_burel,r,r,w,20220106,melbourne,r16,,7,hard,,3,1,Elephant,2022,6,6,6
20220106-W-Adelaide-R16-Iga_Swiatek-Leylah_Fernandez,iga_swiatek,leylah_fernandez,r,l,w,20220106,adelaide,r16,,Center,hard,,3,1,Lowell,2022,6,6,6
20220105-W-Melbourne-R32-Shuai_Zhang-Clara_Burel,shuai_zhang,clara_burel,r,r,w,20220105,melbourne,r32,,,hard,,3,1,Elephant,2022,6,6,6
20220105-W-Adelaide-R16-Elena_Rybakina-Marie_Bouzkova,elena_rybakina,marie_bouzkova,r,r,w,20220105,adelaide,r16,,,hard,,3,1,andy,2022,6,6,6
20220104-W-Melbourne-R32-Anhelina_Kalinina-Clara_Tauson,anhelina_kalinina,clara_tauson,r,r,w,20220104,melbourne,r32,,,hard,,3,1,Elephant,2022,6,6,6
20220104-W-Adelaide-R32-Victoria_Azarenka-Paula_Badosa,victoria_azarenka,paula_badosa,r,r,w,20220104,adelaide,r32,,Center Court,hard,Juan Zhang,3,1,Isaac,2022,6,6,6
20220104-W-Adelaide-R32-Iga_Swiatek-Daria_Gavrilova,iga_swiatek,daria_gavrilova,r,r,w,20220104,adelaide,r32,,Centre,hard,Julie Kjendlie,3,1,Elephant,2022,6,6,6
20220104-W-Adelaide-R32-Elina_Svitolina-Anastasia_Gasanova,elina_svitolina,anastasia_gasanova,r,r,w,20220104,adelaide,r32,11:00 AM,Center,hard,,3,1,Lowell,2022,6,6,6
20211219-W-Dutch_Championships-F-Suzan_Lamens-Stephanie_Judith_Visscher,suzan_lamens,stephanie_judith_visscher,r,r,w,20211219,dutch_championships,f,,,hard,,3,1,Zindaras,2021,6,6,6
20211121-W-Montevideo-F-Panna_Udvardy-Diane_Parry,panna_udvardy,diane_parry,r,r,w,20211121,montevideo,f,,Cancha Central,clay,,3,1,Zindaras,2021,6,6,6
20211112-W-Linz-F-Jaqueline_Cristian-Alison_Riske,jaqueline_cristian,alison_riske,r,r,w,20211112,linz,f,,Center Court,hard,Thomas Sweeney,3,1,Zindaras,2021,6,6,6
20211109-W-Linz-R16-Emma_Raducanu-Xin_Yu_Wang,emma_raducanu,xin_yu_wang,r,r,w,20211109,linz,r16,,Center Court,hard,Adelka Cinko,3,1,Zindaras,2021,6,6,6
20211108-W-Linz-R32-Jaqueline_Cristian-Kamilla_Rakhimova,jaqueline_cristian,kamilla_rakhimova,r,r,w,20211108,linz,r32,,1,hard,Eva Rungaldier,3,1,Zindaras,2021,6,6,6
20211102-W-BJK_Cup_Finals-RR-Storm_Sanders-Elise_Mertens,storm_sanders,elise_mertens,l,r,w,20211102,bjk_cup_finals,rr,,Center,hard,Damien Dumusois,3,1,Zindaras,2021,6,6,6
20211029-W-Cluj_Napoca-QF-Emma_Raducanu-Marta_Kostyuk,emma_raducanu,marta_kostyuk,r,r,w,20211029,cluj_napoca,qf,19:35,,hard,Pierre Bacchi,3,1,Zindaras,2021,6,6,6
20211028-W-Cluj_Napoca-R16-Emma_Raducanu-Ana_Bogdan,emma_raducanu,ana_bogdan,r,r,w,20211028,cluj_napoca,r16,15:40,Center Court,hard,Kader Nouni,3,1,Zindaras,2021,6,6,6
20211026-W-Cluj_Napoca-R32-Kaja_Juvan-Jaqueline_Cristian,kaja_juvan,jaqueline_cristian,r,r,w,20211026,cluj_napoca,r32,16:20,Center Court,hard,Kader Nouni,3,1,Zindaras,2021,6,6,6
20211026-W-Cluj_Napoca-R32-Emma_Raducanu-Polona_Hercog,emma_raducanu,polona_hercog,r,r,w,20211026,cluj_napoca,r32,,,hard,Pierre Bacchi,3,1,Zindaras,2021,6,6,6
20211023-W-Tenerife-SF-Camila_Osorio-Camila_Giorgi,camila_osorio,camila_giorgi,r,r,w,20211023,tenerife,sf,,,hard,,3,1,Elephant,2021,6,6,6
20211019-W-Tenerife-R32-Varvara_Gracheva-Sara_Sorribes_Tormo,varvara_gracheva,sara_sorribes_tormo,r,r,w,20211019,tenerife,r32,11:40,Center Court,hard,Thomas Sweeney,3,1,Zindaras,2021,6,6,6
20211019-W-Tenerife-R32-Arantxa_Rus-Viktorija_Golubic,arantxa_rus,viktorija_golubic,l,r,w,20211019,tenerife,r32,,2,hard,Pablo Rodriguez,3,1,Zindaras,2021,6,6,6
20211014-W-Indian_Wells-QF-Paula_Badosa-Angelique_Kerber,paula_badosa,angelique_kerber,r,l,w,20211014,indian_wells,qf,6:05 PM,1,hard,Juan Zhang,3,1,Lowell,2021,6,6,6
20211012-W-Indian_Wells-R16-Jessica_Pegula-Elina_Svitolina,jessica_pegula,elina_svitolina,r,r,w,20211012,indian_wells,r16,,1,hard,Miriam Bley,3,1,Lowell,2021,6,6,6
20211012-W-Indian_Wells-R16-Jelena_Ostapenko-Iga_Swiatek,jelena_ostapenko,iga_swiatek,r,r,w,20211012,indian_wells,r16,,3,hard,Yamila Halle,3,1,Elephant,2021,6,6,6
20211011-W-Indian_Wells-R32-Viktorija_Golubic-Anna_Kalinskaya,viktorija_golubic,anna_kalinskaya,r,r,w,20211011,indian_wells,r32,,,hard,Miriam Bley,3,1,Zindaras,2021,6,6,6
20211011-W-Indian_Wells-R32-Karolina_Pliskova-Beatriz_Haddad_Maia,karolina_pliskova,beatriz_haddad_maia,r,l,w,20211011,indian_wells,r32,14:20,Stadium 3,hard,Julie Kjendlie,3,1,Zindaras,2021,6,6,6
20211011-W-Indian_Wells-R32-Bianca_Andreescu-Anett_Kontaveit,bianca_andreescu,anett_kontaveit,r,r,w,20211011,indian_wells,r32,13:20,Stadium 2,hard,Paula Vieira Souza,3,1,Zindaras,2021,6,6,6
20211010-W-Indian_Wells-R32-Iga_Swiatek-Veronika_Kudermetova,iga_swiatek,veronika_kudermetova,r,r,w,20211010,indian_wells,r32,,,hard,Marija Cicak,3,1,Elephant,2021,6,6,6
20211009-W-Indian_Wells-R64-Cori_Gauff-Caroline_Garcia,cori_gauff,caroline_garcia,r,r,w,20211009,indian_wells,r64,3:10 PM,1,hard,Miriam Bley,3,1,Lowell,2021,6,6,6
20211009-W-Indian_Wells-R64-Alison_Riske-Bianca_Andreescu,alison_riske,bianca_andreescu,r,r,w,20211009,indian_wells,r64,20:10,Stadium 1,hard,Juan Zhang,3,1,Zindaras,2021,6,6,6
20211008-W-Indian_Wells-R64-Tereza_Martincova-Elina_Svitolina,tereza_martincova,elina_svitolina,r,r,w,20211008,indian_wells,r64,,4,hard,,3,1,Lowell,2021,6,6,6
